Retrieving Remote Active Probes File.
Hypothesis for valid sslcert answers based on a mean of 138.000000 is ['13748167250777962796043662795652791579', '52374340215108295845375962883522092578', '57397899145990363081023081275480378375']
-----------------------------------------------------------------------------------
   Country Name  |        ASN |         In |        Out |      Error |      Empty |
         Canada  |        852 |          7 |          0 |          0 |          1 |
         Canada  |        812 |          3 |          0 |          0 |          1 |
  Czech Republi  |       6830 |         21 |          0 |          0 |          7 |
  Czech Republi  |      12767 |          3 |          0 |          0 |          1 |
  Czech Republi  |      34093 |          0 |          0 |          0 |          1 |
  Czech Republi  |      15685 |          2 |          0 |          0 |          2 |
  Czech Republi  |     198977 |          3 |          0 |          0 |          1 |
  Czech Republi  |      16246 |          1 |          0 |          0 |          1 |
  Czech Republi  |      21430 |          0 |          0 |          0 |          1 |
  Czech Republi  |     198420 |          1 |          0 |          0 |          1 |
         Cyprus  |     198336 |          0 |          0 |          0 |          1 |
          Kenya  |      36866 |          0 |          0 |          0 |          1 |
       Slovenia  |      34779 |          4 |          0 |          0 |          1 |
       Slovenia  |       5603 |          3 |          0 |          0 |          1 |
        Senegal  |       8346 |          2 |          0 |          0 |          1 |
     Seychelles  |      36958 |          9 |          0 |          0 |          2 |
         Sweden  |      39651 |          5 |          0 |          0 |          1 |
         Sweden  |       3301 |         10 |          0 |          0 |          1 |
         Sweden  |      51815 |          3 |          0 |          0 |          1 |
        Germany  |       3320 |        158 |          0 |          0 |          1 |
        Germany  |       9067 |          0 |          0 |          0 |          1 |
        Germany  |      20825 |         43 |          0 |          0 |          1 |
        Germany  |      31334 |         46 |          0 |          0 |          2 |
        Germany  |      39743 |          0 |          0 |          0 |          1 |
        Germany  |       3209 |         28 |          0 |          0 |          1 |
        Germany  |      13101 |          3 |          0 |          0 |          1 |
  Tanzania, Uni  |      36909 |          0 |          0 |          0 |          1 |
         Latvia  |      12578 |          2 |          0 |          0 |          1 |
         Latvia  |      24651 |          2 |          0 |          0 |          1 |
          Italy  |      43942 |          0 |          0 |          0 |          1 |
          Italy  |      15605 |          0 |          0 |          0 |          1 |
      Argentina  |      18747 |          0 |          0 |          0 |          1 |
      Australia  |       4739 |         18 |          0 |          0 |          1 |
      Australia  |       4802 |         10 |          0 |          0 |          1 |
        Austria  |      33929 |          0 |          0 |          0 |          1 |
        Austria  |       6830 |         16 |          0 |          0 |          1 |
        Austria  |      25255 |          0 |          0 |          0 |          1 |
        Austria  |      57763 |          0 |          0 |          0 |          1 |
        Ireland  |       1213 |          3 |          0 |          0 |          1 |
        Ukraine  |      15895 |          5 |          0 |          0 |          1 |
        Ukraine  |      35320 |          0 |          0 |          0 |          1 |
        Ukraine  |      49588 |          0 |          0 |          0 |          2 |
        Ukraine  |      25229 |          7 |          0 |          0 |          3 |
        Ukraine  |       6876 |          2 |          0 |          0 |          2 |
        Ukraine  |       6703 |          2 |          0 |          0 |          1 |
        Ukraine  |      43050 |          0 |          0 |          0 |          1 |
        Ukraine  |       3261 |          1 |          0 |          0 |          2 |
        Ukraine  |      29439 |          0 |          0 |          0 |          1 |
        Ukraine  |      25133 |          1 |          0 |          0 |          1 |
        Ukraine  |      47678 |          0 |          0 |          0 |          1 |
        Ukraine  |        174 |          0 |          0 |          0 |          1 |
        Ukraine  |      50288 |          0 |          0 |          0 |          1 |
        Ukraine  |      13188 |         10 |          0 |          0 |          1 |
        Ukraine  |      49889 |          3 |          0 |          0 |          1 |
        Ukraine  |      29107 |          0 |          0 |          0 |          1 |
-----------------------------------------------------------------------------------
Retrieving Remote Active Probes File.
Retrieving Remote Active Probes File.
Hypothesis for valid sslcert answers based on a mean of 46.000000 is ['13748167250777962796043662795652791579', '52374340215108295845375962883522092578', '57397899145990363081023081275480378375']
-----------------------------------------------------------------------------------
   Country Name  |        ASN |         In |        Out |      Error |      Empty |
-----------------------------------------------------------------------------------
         France  |      35540 |         30 |          0 |          0 |          1 |
        Ukraine  |      43050 |          0 |          0 |          0 |          1 |
        Ukraine  |      29107 |          0 |          0 |          0 |          1 |
        Croatia  |      35549 |          0 |          0 |          0 |          1 |
        Germany  |       3209 |         28 |          0 |          0 |          1 |
  Russian Feder  |      39927 |          0 |          0 |          0 |          1 |
